domgi	accession	taxid	taxOrg	nPig	nGi
334050	pfam00385	1447872	Emergomyces pasteurianus Ep9510	10	10
334050	pfam00385	1622150	Pseudogymnoascus sp. 24MN13	10	10
334050	pfam00385	2094558	Prunus yedoensis var. nudiflora	10	10
334050	pfam00385	2211642	Monosporascus sp. 5C6A	10	10
334050	pfam00385	334819	Fusarium verticillioides 7600	9	38
334050	pfam00385	27334	Penicillium expansum	9	22
334050	pfam00385	655844	Metarhizium robertsii ARSEF 23	9	22
334050	pfam00385	1028729	Fusarium pseudograminearum CS3096	9	22
334050	pfam00385	5530	Metarhizium anisopliae	9	20
334050	pfam00385	441960	Talaromyces marneffei ATCC 18224	9	20
334050	pfam00385	498257	Verticillium dahliae VdLs.17	9	19
334050	pfam00385	732165	Dichomitus squalens LYAD-421 SS1	9	19
334050	pfam00385	5804	Eimeria maxima	9	18
334050	pfam00385	6185	Schistosoma haematobium	9	18
334050	pfam00385	112498	Ramularia collo-cygni	9	18
334050	pfam00385	122368	Cercospora beticola	9	18
334050	pfam00385	145388	Monoraphidium neglectum	9	18
334050	pfam00385	578458	Schizophyllum commune H4-8	9	18
334050	pfam00385	645133	Colletotrichum graminicola M1.001	9	18
334050	pfam00385	660122	[Nectria] haematococca mpVI 77-13-4	9	18
334050	pfam00385	671987	Exserohilum turcica Et28A	9	18
334050	pfam00385	744533	Naegleria gruberi strain NEG-M	9	18
334050	pfam00385	771870	Sordaria macrospora k-hell	9	18
334050	pfam00385	1263415	Endocarpon pusillum Z07020	9	18
334050	pfam00385	1277687	Anthracocystis flocculosa PF-1	9	18
334050	pfam00385	1295528	Tsuchiyaea wingfieldii CBS 7118	9	18
334050	pfam00385	1296121	Kwoniella dejecticola CBS 10117	9	18
334050	pfam00385	1410327	Acytostelium subglobosum LB1	9	18
334050	pfam00385	5802	Eimeria tenella	9	17
334050	pfam00385	542832	Peronospora effusa	9	16
334050	pfam00385	569365	Cladophialophora immunda	9	16
334050	pfam00385	342668	Pseudogymnoascus verrucosus	9	14
334050	pfam00385	1229665	Fusarium oxysporum f. sp. cubense race 4	9	13
334050	pfam00385	13290	Tilletia caries	9	12
334050	pfam00385	30195	Bombus terrestris	9	12
334050	pfam00385	1227346	Fusarium proliferatum ET1	9	11
334050	pfam00385	999810	Botrytis cinerea T4	9	10
334050	pfam00385	1159556	Ustilaginoidea virens	9	10
334050	pfam00385	1353009	Trametes coccinea BRFM310	9	10
334050	pfam00385	1524831	Pseudogymnoascus sp. 23342-1-I1	9	10
334050	pfam00385	3076	Chlorella sorokiniana	9	9
334050	pfam00385	3476	Parasponia andersonii	9	9
334050	pfam00385	4556	Setaria viridis	9	9
334050	pfam00385	5075	Penicillium camemberti	9	9
334050	pfam00385	5364	Heliocybe sulcata	9	9
334050	pfam00385	5516	Fusarium culmorum	9	9
334050	pfam00385	6184	Schistosoma bovis	9	9
334050	pfam00385	34638	Galendromus occidentalis	9	9
334050	pfam00385	40199	Fusarium avenaceum	9	9
334050	pfam00385	49390	Coffea canephora	9	9
334050	pfam00385	56857	Macleaya cordata	9	9
334050	pfam00385	70667	Schistocephalus solidus	9	9
334050	pfam00385	74873	Anopheles sinensis	9	9
334050	pfam00385	86635	Rhizopus microsporus var. microsporus	9	9
334050	pfam00385	102285	Hymenolepis nana	9	9
334050	pfam00385	131363	Fusarium ambrosium	9	9
334050	pfam00385	168631	Chilo suppressalis	9	9
334050	pfam00385	196109	Microdochium bolleyi	9	9
334050	pfam00385	268474	Trichinella papuae	9	9
334050	pfam00385	268505	Ophiocordyceps unilateralis	9	9
334050	pfam00385	278948	Botrytis paeoniae	9	9
334050	pfam00385	307758	Ustilago bromivora	9	9
334050	pfam00385	403673	Batrachochytrium dendrobatidis JEL423	9	9
334050	pfam00385	686832	Hebeloma cylindrosporum h7	9	9
334050	pfam00385	694270	Fusarium longipes	9	9
334050	pfam00385	796925	Conidiobolus coronatus NRRL 28638	9	9
334050	pfam00385	1314674	Cylindrobasidium torrendii FP15055 ss-10	9	9
334050	pfam00385	1314785	Laetiporus sulphureus 93-53	9	9
334050	pfam00385	1314800	Rhizopogon vinicolor AM-OR11-026	9	9
334050	pfam00385	1437433	Pseudogymnoascus sp. VKM F-3557	9	9
334050	pfam00385	1531966	Torrubiella hemipterigena	9	9
334050	pfam00385	1849047	Coleophoma cylindrospora	9	9
334050	pfam00385	1965284	Rhodotorula sp. CCFEE 5036	9	9
334050	pfam00385	2026724	Chloroflexi bacterium	9	9
334050	pfam00385	2249418	Chaetothyriales sp. CBS 134916	9	9
334050	pfam00385	2340872	Endogone sp. FLAS-F59071	9	9
334050	pfam00385	5478	[Candida] glabrata	8	25
334050	pfam00385	515849	Podospora anserina S mat+	8	25
334050	pfam00385	1130832	Rhodotorula toruloides NP11	8	20
334050	pfam00385	684364	Batrachochytrium dendrobatidis JAM81	8	19
334050	pfam00385	155416	Monosporascus cannonballus	8	18
334050	pfam00385	7739	Branchiostoma floridae	8	16
334050	pfam00385	58919	Tilletiopsis washingtonensis	8	16
334050	pfam00385	121224	Pediculus humanus corporis	8	16
334050	pfam00385	240176	Coprinopsis cinerea okayama7#130	8	16
334050	pfam00385	535722	Nannizzia gypsea CBS 118893	8	16
334050	pfam00385	650164	Phanerochaete carnosa HHB-10118-sp	8	16
334050	pfam00385	655819	Beauveria bassiana ARSEF 2860	8	16
334050	pfam00385	695850	Saprolegnia parasitica CBS 223.65	8	16
334050	pfam00385	717944	Trametes versicolor FP-101664 SS1	8	16
334050	pfam00385	721885	Stereum hirsutum FP-91666 SS1	8	16
334050	pfam00385	936046	Agaricus bisporus var. bisporus H97	8	16
334050	pfam00385	1156394	Saprolegnia diclina VS20	8	16
334050	pfam00385	1229664	Fusarium oxysporum f. sp. cubense race 1	8	16
334050	pfam00385	1276141	Metarhizium brunneum ARSEF 3297	8	16
334050	pfam00385	1296100	Kwoniella bestiolae CBS 10118	8	16
334050	pfam00385	1230073	Cryptococcus neoformans var. grubii Bt1	8	14
334050	pfam00385	12957	Atta cephalotes	8	12
334050	pfam00385	498019	[Candida] auris	8	12
334050	pfam00385	4909	Pichia kudriavzevii	8	10
334050	pfam00385	5855	Plasmodium vivax	8	10
334050	pfam00385	139420	Polyporus brumalis	8	10
334050	pfam00385	13291	Tilletia controversa	8	9
334050	pfam00385	52838	Musa balbisiana	8	9
334050	pfam00385	361077	Tieghemostelium lacteum	8	9
334050	pfam00385	429701	Handroanthus impetiginosus	8	9
334050	pfam00385	743788	Fomitopsis pinicola FP-58527 SS1	8	9
334050	pfam00385	1076256	Armillaria solidipes	8	9
334050	pfam00385	1213857	Colletotrichum orbiculare MAFF 240422	8	9
334050	pfam00385	6192	Fasciola hepatica	8	8
334050	pfam00385	6956	Dermatophagoides pteronyssinus	8	8
334050	pfam00385	13349	Arthrobotrys oligospora	8	8
334050	pfam00385	28573	Talaromyces islandicus	8	8
334050	pfam00385	29655	Zostera marina	8	8
334050	pfam00385	38038	Rhynchosporium secalis	8	8
334050	pfam00385	38488	Botryotinia calthae	8	8
334050	pfam00385	42156	Litomosoides sigmodontis	8	8
334050	pfam00385	48269	Schistosoma margrebowiei	8	8
334050	pfam00385	48703	Podospora comata	8	8
334050	pfam00385	50990	Rickenella mellea	8	8
334050	pfam00385	51022	Ancylostoma duodenale	8	8
334050	pfam00385	54673	Botryotinia convoluta	8	8
334050	pfam00385	73230	Emmonsia crescens	8	8
334050	pfam00385	74557	Thraustotheca clavata	8	8
334050	pfam00385	77044	Rosellinia necatrix	8	8
334050	pfam00385	93625	Psilocybe cyanescens	8	8
334050	pfam00385	97972	Periconia macrospinosa	8	8
334050	pfam00385	158607	Diaporthe helianthi	8	8
334050	pfam00385	166423	Melipona quadrifasciata	8	8
334050	pfam00385	177199	Coniochaeta pulveracea	8	8
334050	pfam00385	231916	Gymnopilus dilepis	8	8
334050	pfam00385	241478	Soboliphyme baturini	8	8
334050	pfam00385	278938	Botrytis elliptica	8	8
334050	pfam00385	278944	Botryotinia narcissicola	8	8
334050	pfam00385	283909	Capitella teleta	8	8
334050	pfam00385	329046	Rhizoclosmatium globosum	8	8
334050	pfam00385	348901	Cercospora zeina	8	8
334050	pfam00385	357750	Cercospora berteroae	8	8
334050	pfam00385	388810	Blyttiomyces helicus	8	8
334050	pfam00385	418985	Tropilaelaps mercedesae	8	8
334050	pfam00385	503106	Marssonina coronariae	8	8
334050	pfam00385	574774	Glonium stellatum	8	8
334050	pfam00385	708187	Colletotrichum chlorophyti	8	8
334050	pfam00385	747725	Mucor circinelloides f. lusitanicus CBS 277.49	8	8
334050	pfam00385	765915	Catenaria anguillulae PL171	8	8
334050	pfam00385	857340	Acremonium chrysogenum ATCC 11550	8	8
334050	pfam00385	930990	Botryobasidium botryosum FD-172 SS1	8	8
334050	pfam00385	930992	Suillus luteus UH-Slu-Lm8-n1	8	8
334050	pfam00385	933084	Jaapia argillacea MUCL 33604	8	8
334050	pfam00385	1001832	Daldinia sp. EC12	8	8
334050	pfam00385	1001938	Hypoxylon sp. CO27-5	8	8
334050	pfam00385	1081102	Sporothrix insectorum RCEF 264	8	8
334050	pfam00385	1081107	Beauveria brongniartii RCEF 3172	8	8
334050	pfam00385	1095629	Laccaria amethystina LaAM-08-1	8	8
334050	pfam00385	1126212	Macrophomina phaseolina MS6	8	8
334050	pfam00385	1149755	Hyaloscypha variabilis F	8	8
334050	pfam00385	1209931	Colletotrichum salicis	8	8
334050	pfam00385	1296118	Cryptococcus amylolentus CBS 6273	8	8
334050	pfam00385	1296119	Kwoniella heveanensis CBS 569	8	8
334050	pfam00385	1296120	Kwoniella heveanensis BCC8398	8	8
334050	pfam00385	1306861	Colletotrichum tanaceti	8	8
334050	pfam00385	1420911	Pseudogymnoascus sp. VKM F-4517 (FW-2822)	8	8
334050	pfam00385	1445577	Colletotrichum fioriniae PJ7	8	8
334050	pfam00385	1519565	Fistulifera solaris	8	8
334050	pfam00385	1622148	Pseudogymnoascus sp. 03VT05	8	8
334050	pfam00385	1661398	Asbolus verrucosus	8	8
334050	pfam00385	2004952	Ophiocordyceps camponoti-rufipedis	8	8
334050	pfam00385	235443	Cryptococcus neoformans var. grubii H99	7	76
334050	pfam00385	1835702	Penicillium arizonense	7	28
334050	pfam00385	214684	Cryptococcus neoformans var. neoformans JEC21	7	20
334050	pfam00385	283643	Cryptococcus neoformans var. neoformans B-3501A	7	16
334050	pfam00385	1116229	Glarea lozoyensis ATCC 20868	7	16
334050	pfam00385	578455	Thielavia terrestris NRRL 8126	7	15
334050	pfam00385	983964	Trichoderma harzianum CBS 226.95	7	15
334050	pfam00385	1397361	Sporothrix schenckii 1099-18	7	15
334050	pfam00385	4999	Kockovaella imperatae	7	14
334050	pfam00385	6412	Helobdella robusta	7	14
334050	pfam00385	105984	Apiotrichum porosum	7	14
334050	pfam00385	180454	Anopheles gambiae str. PEST	7	14
334050	pfam00385	225164	Lottia gigantea	7	14
334050	pfam00385	413071	Trichoderma virens Gv29-8	7	14
334050	pfam00385	483514	Schizosaccharomyces octosporus yFS286	7	14
334050	pfam00385	563466	Scedosporium apiospermum	7	14
334050	pfam00385	573729	Thermothelomyces thermophilus ATCC 42464	7	14
334050	pfam00385	574566	Coccomyxa subellipsoidea C-169	7	14
334050	pfam00385	597362	Agaricus bisporus var. burnettii JB137-S8	7	14
334050	pfam00385	653667	Schizosaccharomyces cryophilus OY26	7	14
334050	pfam00385	655827	Metarhizium acridum CQMa 102	7	14
334050	pfam00385	670483	Gloeophyllum trabeum ATCC 11539	7	14
334050	pfam00385	759272	Chaetomium thermophilum var. thermophilum DSM 1495	7	14
334050	pfam00385	857342	Amorphotheca resinae ATCC 22711	7	14
334050	pfam00385	1072389	Marssonina brunnea f. sp. 'multigermtubi' MB_m1	7	14
334050	pfam00385	1081104	Cordyceps fumosorosea ARSEF 2679	7	14
334050	pfam00385	1186058	Trichosporon asahii var. asahii CBS 2479	7	14
334050	pfam00385	1229662	Pestalotiopsis fici W106-1	7	14
334050	pfam00385	1296096	Kwoniella pini CBS 10737	7	14
334050	pfam00385	1296122	Kwoniella mangroviensis CBS 8507	7	14
334050	pfam00385	6945	Ixodes scapularis	7	13
334050	pfam00385	5854	Plasmodium reichenowi	7	12
334050	pfam00385	62625	Varroa jacobsoni	7	12
334050	pfam00385	663331	Trichophyton benhamiae CBS 112371	7	12
334050	pfam00385	1280523	Stachybotrys chartarum IBT 7711	7	12
334050	pfam00385	447095	Blastomyces dermatitidis ATCC 26199	7	11
334050	pfam00385	1420908	Pseudogymnoascus sp. VKM F-4514 (FW-929)	7	11
334050	pfam00385	49012	Sporisorium scitamineum	7	10
334050	pfam00385	1080343	Fusarium oxysporum f. sp. lycopersici MN25	7	10
334050	pfam00385	1245745	Beauveria bassiana D1-5	7	10
334050	pfam00385	5059	Aspergillus flavus	7	9
334050	pfam00385	5061	Aspergillus niger	7	9
334050	pfam00385	1033177	Aspergillus kawachii IFO 4308	7	9
334050	pfam00385	1276529	Zymoseptoria tritici ST99CH_1A5	7	9
334050	pfam00385	31246	Schistosoma mattheei	7	8
334050	pfam00385	113226	Pseudocercospora musae	7	8
334050	pfam00385	1280524	Stachybotrys chartarum IBT 40293	7	8
334050	pfam00385	1316194	Penicillium subrubescens	7	8
334050	pfam00385	1331196	Kwoniella mangroviensis CBS 10435	7	8
334050	pfam00385	1347389	Colletotrichum sidae	7	8
334050	pfam00385	1420912	Pseudogymnoascus sp. VKM F-103	7	8
334050	pfam00385	4572	Triticum urartu	7	7
334050	pfam00385	5466	Colletotrichum trifolii	7	7
334050	pfam00385	5539	Scytalidium lignicola	7	7
334050	pfam00385	6186	Schistosoma curassoni	7	7
334050	pfam00385	6205	Hydatigera taeniaeformis	7	7
334050	pfam00385	6211	Echinococcus multilocularis	7	7
334050	pfam00385	6277	Acanthocheilonema viteae	7	7
334050	pfam00385	29172	Dictyocaulus viviparus	7	7
334050	pfam00385	36087	Trichuris trichiura	7	7
334050	pfam00385	37992	Xylaria hypoxylon	7	7
334050	pfam00385	60172	Penicillium solitum	7	7
334050	pfam00385	60175	Penicillium nalgiovense	7	7
334050	pfam00385	60516	Dibothriocephalus latus	7	7
334050	pfam00385	61180	Oesophagostomum dentatum	7	7
334050	pfam00385	69771	Penicillium decumbens	7	7
334050	pfam00385	86049	Cladophialophora carrionii	7	7
334050	pfam00385	87229	Botrytis porri	7	7
334050	pfam00385	87230	Botrytis tulipae	7	7
334050	pfam00385	104452	Operophtera brumata	7	7
334050	pfam00385	157069	Trichobilharzia regenti	7	7
334050	pfam00385	188477	Elysia chlorotica	7	7
334050	pfam00385	212602	Oidium neolycopersici	7	7
334050	pfam00385	229535	Penicillium nordicum	7	7
334050	pfam00385	252740	Valsa sordida	7	7
334050	pfam00385	278943	Botrytis hyacinthi	7	7
334050	pfam00385	280036	Sporisorium graminicola	7	7
334050	pfam00385	300112	Temnothorax longispinosus	7	7
334050	pfam00385	307507	Raphidocelis subcapitata	7	7
334050	pfam00385	326594	Ceratosolen solmsi marchali	7	7
334050	pfam00385	329884	Friedmanniomyces simplex	7	7
334050	pfam00385	345573	Podiceps cristatus	7	7
334050	pfam00385	356882	Valsa malicola	7	7
334050	pfam00385	420778	Diplodia seriata	7	7
334050	pfam00385	490622	Trichoderma arundinaceum	7	7
334050	pfam00385	565419	Coleophoma crateriformis	7	7
334050	pfam00385	644358	Magnaporthiopsis poae ATCC 64411	7	7
334050	pfam00385	683840	Microbotryum lychnidis-dioicae p1A1 Lamole	7	7
334050	pfam00385	706561	Hortaea thailandica	7	7
334050	pfam00385	794803	Cenococcum geophilum 1.58	7	7
334050	pfam00385	913774	Oidiodendron maius Zn	7	7
334050	pfam00385	914237	Rhynchosporium commune	7	7
334050	pfam00385	933852	Serendipita vermifera MAFF 305830	7	7
334050	pfam00385	983965	Trichoderma longibrachiatum ATCC 18648	7	7
334050	pfam00385	994086	Hydnomerulius pinastri MD-312	7	7
334050	pfam00385	1016849	Exophiala sideris	7	7
334050	pfam00385	1051891	Tulasnella calospora MUT 4182	7	7
334050	pfam00385	1076935	Pyronema omphalodes CBS 100304	7	7
334050	pfam00385	1081105	Metarhizium rileyi RCEF 4871	7	7
334050	pfam00385	1081108	Cordyceps confragosa RCEF 1005	7	7
334050	pfam00385	1141098	Pseudomassariella vexata	7	7
334050	pfam00385	1220188	Aspergillus tanneri	7	7
334050	pfam00385	1290391	Botrytis cinerea BcDW1	7	7
334050	pfam00385	1314670	Lepidopterella palustris CBS 459.81	7	7
334050	pfam00385	1314783	Daedalea quercina L-15889	7	7
334050	pfam00385	1325737	Fusarium sp. AF-6	7	7
334050	pfam00385	1330018	Calocera viscosa TUFC12733	7	7
334050	pfam00385	1330021	Ophiocordyceps polyrhachis-furcata BCC 54312	7	7
334050	pfam00385	1347390	Colletotrichum spinosum	7	7
334050	pfam00385	1392247	Morchella conica CCBAS932	7	7
334050	pfam00385	1398559	Melanopsichium pennsylvanicum 4	7	7
334050	pfam00385	1420902	Pseudogymnoascus sp. VKM F-4246	7	7
334050	pfam00385	1432307	Sclerotinia borealis F-4128	7	7
334050	pfam00385	1460502	Colletotrichum nymphaeae SA-01	7	7
334050	pfam00385	1491466	Trichoderma guizhouense	7	7
334050	pfam00385	1622147	Pseudogymnoascus sp. WSF 3629	7	7
334050	pfam00385	1622149	Pseudogymnoascus sp. 05NY08	7	7
334050	pfam00385	1629725	Oryctes borbonicus	7	7
334050	pfam00385	1658172	Emmonsia sp. CAC-2015a	7	7
334050	pfam00385	1710886	Anabaena sp. MDT14b	7	7
334050	pfam00385	1754190	Neocallimastix californiae	7	7
334050	pfam00385	1803374	Rhizophagus sp. MUCL 43196	7	7
334050	pfam00385	1813822	fungal sp. No.14919	7	7
334050	pfam00385	1858805	Dacryopinax primogenitus	7	7
334050	pfam00385	1890683	Saitozyma podzolica	7	7
334050	pfam00385	1983410	Elsinoe sp. CQ-2017a	7	7
334050	pfam00385	2004951	Cordyceps sp. RAO-2017	7	7
334050	pfam00385	2005443	Phialophora cf. hyalina BP 5553	7	7
334050	pfam00385	2023137	Aurantiochytrium sp. FCC1311	7	7
334050	pfam00385	2025994	Coniella lustricola	7	7
334050	pfam00385	2039875	Ophiocordyceps sp. 'camponoti-leonardi'	7	7
334050	pfam00385	2070753	Aspergillus sclerotialis	7	7
334050	pfam00385	367775	Cryptococcus gattii WM276	6	28
334050	pfam00385	510951	Neurospora tetrasperma FGSC 2508	6	16
334050	pfam00385	1230079	Cryptococcus neoformans var. grubii 125.91	6	14
334050	pfam00385	983644	Cordyceps militaris CM01	6	13
334050	pfam00385	58853	Trichoderma citrinoviride	6	12
334050	pfam00385	84753	Moesziomyces antarcticus	6	12
334050	pfam00385	109264	Aspergillus bombycis	6	12
334050	pfam00385	296587	Micromonas commoda	6	12
334050	pfam00385	331117	Aspergillus fischeri NRRL 181	6	12
334050	pfam00385	452589	Trichoderma atroviride IMI 206040	6	12
334050	pfam00385	500485	Penicillium rubens Wisconsin 54-1255	6	12
334050	pfam00385	526221	Verticillium alfalfae VaMs.102	6	12
334050	pfam00385	554065	Chlorella variabilis	6	12
334050	pfam00385	564608	Micromonas pusilla CCMP1545	6	12
334050	pfam00385	655863	Grosmannia clavigera kw1407	6	12
334050	pfam00385	667725	Sphaeroforma arctica JP610	6	12
334050	pfam00385	741705	Coniophora puteana RWD-64-598 SS2	6	12
334050	pfam00385	747676	Melampsora larici-populina 98AG31	6	12
334050	pfam00385	985895	Leptosphaeria maculans JN3	6	12
334050	pfam00385	1042311	Trichoderma asperellum CBS 433.97	6	12
334050	pfam00385	1168221	Coniosporium apollinis CBS 100218	6	12
334050	pfam00385	1314773	Sodiomyces alkalinus F11	6	12
334050	pfam00385	1367422	Fonsecaea erecta	6	12
334050	pfam00385	1522189	Ceraceosorus guamensis	6	12
334050	pfam00385	1569628	Jaminaea rosea	6	12
334050	pfam00385	1810919	Aspergillus mulundensis	6	12
334050	pfam00385	653446	Blastomyces dermatitidis ATCC 18188	6	11
334050	pfam00385	3075	Auxenochlorella protothecoides	6	10
334050	pfam00385	864141	Plasmodium ovale curtisi	6	10
334050	pfam00385	1472165	Talaromyces cellulolyticus	6	10
334050	pfam00385	1328759	Lentinus tigrinus ALCF2SS1-6	6	9
334050	pfam00385	31271	Plasmodium chabaudi chabaudi	6	8
334050	pfam00385	34305	Lotus japonicus	6	8
334050	pfam00385	254877	Penicillium flavigenum	6	8
334050	pfam00385	1077442	Talaromyces marneffei PM1	6	8
334050	pfam00385	1143189	Pyricularia oryzae Y34	6	8
334050	pfam00385	1230068	Cryptococcus neoformans var. grubii c45	6	8
334050	pfam00385	1230076	Cryptococcus neoformans var. grubii Bt85	6	8
334050	pfam00385	321146	Pseudocercospora eumusae	6	7
334050	pfam00385	1151754	Moesziomyces antarcticus T-34	6	7
334050	pfam00385	1215336	Trichophyton interdigitale H6	6	7
334050	pfam00385	1245748	Aspergillus turcosus	6	7
334050	pfam00385	5141	Neurospora crassa	6	6
334050	pfam00385	5601	Phialophora americana	6	6
334050	pfam00385	9218	Phoenicopterus ruber ruber	6	6
334050	pfam00385	27848	Echinostoma caproni	6	6
334050	pfam00385	32630	synthetic construct	6	6
334050	pfam00385	35720	Thielavia terrestris	6	6
334050	pfam00385	40145	Tricholoma matsutake	6	6
334050	pfam00385	40348	Strongylus vulgaris	6	6
334050	pfam00385	41688	Lomentospora prolificans	6	6
334050	pfam00385	43151	Anopheles darlingi	6	6
334050	pfam00385	45235	Tolypocladium capitatum	6	6
334050	pfam00385	48697	Penicillium freii	6	6
334050	pfam00385	53468	Mesocestoides corti	6	6
334050	pfam00385	59557	Tuber aestivum	6	6
334050	pfam00385	71717	Coprinellus micaceus	6	6
334050	pfam00385	72559	Sporisorium reilianum f. sp. reilianum	6	6
334050	pfam00385	92696	Steccherinum ochraceum	6	6
334050	pfam00385	94208	Tolypocladium paradoxum	6	6
334050	pfam00385	105487	Valsa mali	6	6
334050	pfam00385	106004	Leucosporidium creatinivorum	6	6
334050	pfam00385	150374	Escovopsis weberi	6	6
334050	pfam00385	158046	Phaeomoniella chlamydospora	6	6
334050	pfam00385	225359	Erysiphe pulchra	6	6
334050	pfam00385	230819	Coprinopsis marcescibilis	6	6
334050	pfam00385	287889	Trichoplax sp. H2	6	6
334050	pfam00385	303698	Penicillium steckii	6	6
334050	pfam00385	416450	Penicillium antarcticum	6	6
334050	pfam00385	543379	Trichomalopsis sarcophagae	6	6
334050	pfam00385	559882	Trichophyton equinum CBS 127.97	6	6
334050	pfam00385	703756	Colletotrichum simmondsii	6	6
334050	pfam00385	745531	Phlebiopsis gigantea 11061_1 CR5-6	6	6
334050	pfam00385	765867	Pyrenochaeta sp. DS3sAY3a	6	6
334050	pfam00385	858221	Trichoderma parareesei	6	6
334050	pfam00385	888268	Dichanthelium oligosanthes	6	6
334050	pfam00385	999809	Sporisorium reilianum SRZ2	6	6
334050	pfam00385	1001833	Hypoxylon sp. CI-4A	6	6
334050	pfam00385	1001937	Hypoxylon sp. EC38	6	6
334050	pfam00385	1027361	Nannochloropsis salina CCMP1776	6	6
334050	pfam00385	1043003	Aureobasidium melanogenum CBS 110374	6	6
334050	pfam00385	1052797	Pochonia chlamydosporia 123	6	6
334050	pfam00385	1163406	Tolypocladium ophioglossoides CBS 100239	6	6
334050	pfam00385	1214573	Diaporthe ampelina	6	6
334050	pfam00385	1230078	Cryptococcus neoformans var. grubii Ze90-1	6	6
334050	pfam00385	1247875	Emmonsia crescens UAMH 3008	6	6
334050	pfam00385	1262450	Ophiostoma piceae UAMH 11346	6	6
334050	pfam00385	1284197	Dactylellina haptotyla CBS 200.50	6	6
334050	pfam00385	1287681	Eutypa lata UCREL1	6	6
334050	pfam00385	1295531	Cryptococcus depauperatus CBS 7841	6	6
334050	pfam00385	1296105	Cryptococcus gattii VGIV IND107	6	6
334050	pfam00385	1296123	Kwoniella mangroviensis CBS 8886	6	6
334050	pfam00385	1365484	Penicillium roqueforti FM164	6	6
334050	pfam00385	1391699	Pseudogymnoascus sp. VKM F-3808	6	6
334050	pfam00385	1398154	Sporothrix brasiliensis 5110	6	6
334050	pfam00385	1447875	Helicocarpus griseus UAMH5409	6	6
334050	pfam00385	1882483	Testicularia cyperi	6	6
334050	pfam00385	1884261	Pterula gracilis	6	6
334050	pfam00385	1906665	archaeon	6	6
334050	pfam00385	2039874	Ophiocordyceps sp. 'camponoti-saundersi'	6	6
334050	pfam00385	2070412	Rutstroemia sp. NJR-2017a WRK4	6	6
334050	pfam00385	2073127	Serendipita vermifera 'subsp. bescii'	6	6
334050	pfam00385	1230065	Cryptococcus neoformans var. grubii AD1-83a	5	70
334050	pfam00385	1215337	Trichophyton rubrum MR850	5	61
334050	pfam00385	294750	Cryptococcus gattii VGII R265	5	23
334050	pfam00385	426418	Pyrenophora tritici-repentis Pt-1C-BFP	5	21
334050	pfam00385	229533	Fusarium graminearum PH-1	5	16
334050	pfam00385	54757	Plasmodium vinckei vinckei	5	14
334050	pfam00385	665024	Bipolaris maydis ATCC 48331	5	14
334050	pfam00385	647221	Plasmodium gaboni	5	12
334050	pfam00385	1170230	Penicillium digitatum Pd1	5	12
334050	pfam00385	3068	Volvox carteri f. nagariensis	5	10
334050	pfam00385	5858	Plasmodium malariae	5	10
334050	pfam00385	41047	Aspergillus thermomutatus	5	10
334050	pfam00385	94643	Besnoitia besnoiti	5	10
334050	pfam00385	110365	Gregarina niphandrodes	5	10
334050	pfam00385	215250	Acaromyces ingoldii	5	10
334050	pfam00385	254056	Fonsecaea monophora	5	10
334050	pfam00385	264951	Byssochlamys spectabilis	5	10
334050	pfam00385	290292	Penicillium sp. 'occitanis'	5	10
334050	pfam00385	321614	Parastagonospora nodorum SN15	5	10
334050	pfam00385	344612	Aspergillus clavatus NRRL 1	5	10
334050	pfam00385	348802	Exophiala xenobiotica	5	10
334050	pfam00385	383855	Pseudocercospora fijiensis CIRAD86	5	10
334050	pfam00385	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	5	10
334050	pfam00385	436017	Ostreococcus lucimarinus CCE9901	5	10
334050	pfam00385	665912	Bipolaris sorokiniana ND90Pr	5	10
334050	pfam00385	670580	Postia placenta MAD-698-R-SB12	5	10
334050	pfam00385	690307	Aspergillus aculeatus ATCC 16872	5	10
334050	pfam00385	692275	Sphaerulina musiva SO2202	5	10
334050	pfam00385	717646	Baudoinia panamericana UAMH 10762	5	10
334050	pfam00385	856822	Fonsecaea nubica	5	10
334050	pfam00385	858893	Exophiala dermatitidis NIH/UT8656	5	10
334050	pfam00385	930090	Bipolaris oryzae ATCC 44560	5	10
334050	pfam00385	1043004	Aureobasidium namibiae CBS 147.97	5	10
334050	pfam00385	1043005	Aureobasidium subglaciale EXF-2481	5	10
334050	pfam00385	1051616	Verticillium nonalfalfae	5	10
334050	pfam00385	1076696	Entamoeba nuttalli P19	5	10
334050	pfam00385	1182541	Capronia coronata CBS 617.96	5	10
334050	pfam00385	1182542	Capronia epimyces CBS 606.96	5	10
334050	pfam00385	1182544	Cladophialophora yegresii CBS 114405	5	10
334050	pfam00385	1182545	Exophiala aquamarina CBS 119918	5	10
334050	pfam00385	1220924	Cyphellophora europaea CBS 101466	5	10
334050	pfam00385	1279043	Cladophialophora carrionii CBS 160.54	5	10
334050	pfam00385	1286976	Phaeoacremonium minimum UCRPA7	5	10
334050	pfam00385	1328760	Xylona heveae TC161	5	10
334050	pfam00385	1365824	Kalmanozyma brasiliensis GHG001	5	10
334050	pfam00385	1392250	Aspergillus steynii IBT 23096	5	10
334050	pfam00385	1437362	Aspergillus fumigatus Z5	5	10
334050	pfam00385	1441469	Talaromyces atroroseus	5	10
334050	pfam00385	1442368	Fonsecaea pedrosoi CBS 271.37	5	10
